anon_id,label,clase,split,texto
call_b5840ec7dd5e,synthetic,1,train,"Hola, buenas tardes señorita Marina. Mire, le llamo porque hoy se vence mi pago y no me van a alcanzar para completarlo. Quería saber si puedo pagar unos días después, el 20 de septiembre, sin que me cobre en algún cargo de más. Mire señorita, creo que es con mi cuenta. De hecho, tengo aquí a la mano mi número de referencia de cliente, por si les sirve para revisarlo. es el 33 06 92 81. ¡Ay señorita! Me agarro un poco confundido. No estoy muy seguro de cuál de los dos sea, pero sé que el pago que tengo pendiente es de 4200 pesos. ¿Le aparecerá ese dato ahí con el número que le di? Sí señorita. No señorita, sería todo de mi parte. Le agradezco muchísimo su ayuda y su paciencia. Que tenga una muy bonita tarde."
call_b5c4803ea37c,human,0,train,"Hola, hice un pago y me está perdiendo dos veces en el estado de cuenta. ¿Sí? Adrián Cortés Lima, número de referencia 44708193. No, el último digitado es 3. Es un pago de $2,600 pesos el primero de septiembre. Sí, crédito verde. 44708193. Sí, correcto."
call_b5cc1f8d8fee,human,0,val,"Buen día. Buen día. Quiero cancelar un seguro que me están cobrando y yo no me acuerdo que yo lo contraté. 2, 2, 8, 4, 5, 5, 0, 6. Sí, así es correcto. Mira, hace tres meses noté que me hicieron el primer cargo que fue en junio y pues yo no me acuerdo de haberlo contratado y lo quiero cancelar. No sé, solamente quiero cancelar el seguro y quiero saber cuánto es lo que me están cobrando. Sí, es correcto. Mándamelo a mi teléfono, por favor. ¿Pendrías que estemos en el teléfono? No, estoy en el teléfono. Ah, te lo haré. No tienes que me dame. No. No, sería todo. Muchas gracias."
call_b658b1155216,human,0,val,"Hola, buenos días. Quiero saber cuánto debo y cuándo es mi fecha de corte o cuándo tengo que pagar más bien. Sí, mi nombre es Javier Apeña Aldrete. Tengo 5, 7, 3, 8, 1, 2. Tengo 5, 7, 3, 8, 1, 2. ¿Qué pasó? Sí. Y quiero saber cuándo tengo que pagar. Mi referencia de cliente. Necesitas el número de mi perceta. 90573812. Oye, solamente quiero saber cuánto dego. ¿No me puedes decir cuánto tengo que pagar? Ni siquiera. Ni la fecha de pago me la puedes decir. No. Es todo. Gracias."
call_b712f501aeb8,synthetic,1,val,"Hola buenas tardes, mire lo que pasa es que hoy vence mi pago y no me va a alcanzar para cubrirlo, quería ver si hay posibilidad de pagar unos días después, por ahí del 20 de septiembre sin que me cobren de más. Sí claro, mi nombre es Rodrigo Anaya Castellanos y mi número de referencia es el 33069281. No perdón, termina en 8-1, es 33069281. Pues mire, la verdad es que se me juntaron algunos gastos imprevistos y ahorita de plano no me alcanza para cubrir los 4200 pesos. Pero ya para el 20 de septiembre seguro tengo el dinero. Si es correcto, son 4200 pesos. Ay pues me agarra en curva, creo que es lo del crédito, pero no estoy muy seguro la verdad. ¿No le aparece ahí con mi número de referencia? Bueno, si me escucha. Ah muy bien, espero entonces. Si claro, es el 3, 3, 0, 6, 9, 2, a, 8, 1. Si me avisa cuando lo tenga. No, sería todo de mi parte. Muchas gracias por su ayuda y que tenga buena tarde. Hasta luego."
call_b72eccd91b8c,synthetic,1,train,"Hola buenas tardes. Mire, hablo porque me están cobrando un seguro que yo no recuerdo haber contratado y la verdad quiero cancelar ya. Mi nombre es Héctor Navarro Salcedo. Mire, esto lo noté hace como tres meses. El primer cargo me lo hicieron en junio y me están quitando 189 pesos cada mes por ese concepto. Sí, mi número de referencia es el 22, 84. 55, 06. Sí, no es 22, 84. 55, 06. 84, no 85. Pues mire, me di cuenta revisando mi estado de cuenta en junio. Vi ese cargo de 189 pesos que yo no reconocí. Y luego en julio y agosto me voy a pasar lo mismo, por eso estoy llamando porque yo nunca contratenada. Sí, claro, es 22, 84 en el, 55, 06."
call_b78e6c8e05d3,human,0,train,"Rodrigo Anaya Castellanos. Mi pago vence pronto y les quiero ver si puedo pagar unos días después sin que recobren extra. 069281. No, 33069281. Paga, quiero pagar el 20 de septiembre. Vence el 10. Y es la primera vez que hago la solicitud. 3, 3, 0, 6, 9, 2, 8, 1. Correcto. Gracias a todos."
call_b7c3a7552903,synthetic,1,train,"Hola buenas noches. Oye, llamo porque hace dos semanas pedí una tarjeta nueva y la neta no me ha llegado nada. Quiero saber si hay algún problema o que onda porque sí la necesito. Sí claro, me llamo Ernesto Villalobos Prieto. Sí ahí va, 1, 1, 9, 8, 6, 6, 3, 0. No me está mal, es 1, 1, 9, 8, 6, 6, 3, 0. Termina en 3, 0. Sí la pedí el día... Sí, para que me la mandaran a mi domicilio. aquí hay naranjos, 214, Colonia del Valle, ahí es donde siempre me llegan las cosas del banco. Es de mi cuenta nómina plus, la verdad es que necesito la tarjeta para que me sigan depositando ahí. Ajá, sí, sí, dígame."
call_b956718b62ae,synthetic,1,train,"que onda Marina? o eso quería preguntar cuánto debo ahorita y para cuándo tengo que pagar si ahí va 9 0 5 7 3 8 1 2 aja si así es 9 0 si claro es 9 0 5 7 3 8 aja de la tarjeta porfa la terminación es 2 2 4 6 es sobre la tarjeta la de crédito si sin problema es 9 0 5 7 3 8 1 2 va perfecto No, está bien, muchísimas gracias. Nos vemos, gracias. Que tengas buen día."
call_b96e9305d9a2,human,0,train,"¿Qué? Hay un cargo que no reconozco en mi tarjeta y no lo hice yo. Diana Solís, 88, 23, 11, 47. No, 88, 23, 11, 47. El fin se trata de un monto de 1850 pesos que vi el 28 de agosto en una tienda que no reconozco con terminación de mi tarjeta 55 10 apenas lo vi con mi cargo de este mes. Mi nómina plus ochenta y ocho veintitrés once cuarenta y siete no."
call_bac44092a11a,human,0,train,"Hola, qué tal? Un cargo en mi tarjeta que no hice y a ver si lo pueden revisar. Mi nombre es María Solís Roblero y el número de referencia es 88231147. Otra vez, 33069281. Ah, no, no, no. Me equivoqué. Es 888231147. No, mi nombre es Mario Solir Robledo, no María. Sí, es un cargo de 1.850 pesos el 28 de agosto. Ehh, digital, creo. ¿Ya te lo había dado? No, 8-8-2-3-1-1-4-7. ¡Simon!"
call_bba20372ca37,synthetic,1,train,"Buenas tardes Marina. Le marco porque cambié de número de celular y quiero actualizar mis datos para que los mensajes del banco me sigan llegando al nuevo. ¿Me puede apoyar con eso por favor? Ajá. Sí, claro, mi nombre es Lucía Ferrer Montaño. El número de referencia es 7, 7, 12, guión, 0, 4, 59. Casi, es 7, 7, 12, guión, 0, 4, 5, 9. ¿Lo puedes revisar, por favor? Sí, ya no tengo acceso al número anterior, el que terminaba en 88, 34. Cambié de número hace como dos días, solo quiero que la información del banco ya me llegue al nuevo, por favor. Sí, correcto, 88, 34. Es sobre mi cuenta noomina plus, es la que uso para todo y donde me llegan los avisos. Sí, está bien."
call_bc24a38d8bf2,synthetic,1,train,"Hola, buenos días. Mire, estoy llamando porque tengo un cobro duplicado en mi estado de cuenta. Hice un pago de $2,600 pesos el 1 de septiembre y me apareció dos veces. ¿Me puede ayudar a revisar eso por favor? Sí, claro, mi nombre es Adriana Cortés Lima. El número de referencia de cliente es 44, 70, 81, 93. No, perdón, es 44, 70, 81, 93. 93, al final. Ajá. Voy con mi cuenta NominA Plus. El pago salió directamente de ahí. Sí. No, muchas gracias. Buen día."
call_bc2c7c34acea,human,0,val,"Mira, hablo porque no me ha llegado mi tarjeta. Y quiero saber qué pasó. Ernesto Villalobos, Prieto. Y mi número de referencia es... Perdón, de 8, Gion6630. No, está equivocado. 1, 9 de 8, Gion6630. Si fue el 19 de agosto y fue para que me lo entregaran en mi casa. No, este equivocado. Turo de mi treito verde. Sí, es correcto. Pero no te ha dado mi nueva dirección. Si es que hay en Aranjos 214 Colonia del Valle. Eso es todo. Gracias."
call_bc7120020303,human,0,train,"y buenas tardes. Hablo para, para reportar un cargo que no reconozco y soy Mario Solis Robledo y número de referencia de clientes 88, 23, 11, 47. Lo repite por favor. No es incorrecto. 88, 23, 11, 47. Y lo que pasa es que me llegó la notificación a mi correo. de la notificación. Disculpe, disculpe. Me llegó la notificación a mi correo electrónico de que se había hecho un cargo este lo que pasa es que yo estaba muy a gusto en mi casa y en eso me llegué a la notificación de un cargo de ocho mil ocho ochocientos cincuenta pesos el veintiocho de agosto el veintiocho de y el correcto."
call_bd2262567810,human,0,train,"de lo que pasa es que tengo un cargo que no reconozco. Si mi nombre es Carlos Ramírez y mi número de referencia de cliente déjenme lo busco. Y esperen un momento. ¿Dónde lo puedo encontrar? Ok, este me hace que es este 88501110. Me hace que no es de esto. Creo que es este 88501110. Me dice por favor que sí. y mire ese lugar repetiré pero ya no se equivoque por favor. 88501110. El monto fue de 5.000 pesos, fue el día de ayer. Veo que es un cargo de un videojuego pero se me hace raro que el cargo tiene como una empresa de otro país, parece de la India. En nombre sí como de la India. Y si, si, si digan este en caso de que no reciba respuesta este como me comunico o que tengo que hacer. Y este, este me puede repetir, me puede repetir su nombre."
call_bd98a8224da0,human,0,val,"Hola, te habla Mario Solis Roledo. Es que vi un cargo en mi tarjeta que yo no hice y quiero que lo revises. Sí, es 88231147. No, es 47. Es un cargo de 1850 de una tienda que no reconozco y pasó el 28 de agosto. Es sobre la tarjeta que terminó en 5510. 88231147. ¡Bien, gracias!"
call_bda847d77eef,human,0,train,"de la screen de Hola buenas tardes eh el motivo de mi de mi llamada eh se debe a que no he recibido la tarjeta, no he recibido mi tarjeta. No, no, no, no, no me no me ha llegado la tarjeta. Sí, mi nombre es Ernesto Víaldos Prieto. Claro, es el once no es uno uno nueve ocho, seis seis tres cero. Eh yo los y simplemente no me ha llegado sobre crédito verde. Sí, 119866 así es."
call_bdfa814252df,synthetic,1,train,"Hola Marina, si gracias. Solo quería saber si ya me aprobaron un crédito personal que metí hace poquito. Claro, Daniel Alcámporrio. Ajá. Si es 66412075. Ajá. Si, así, 66412075. Si, la metí el 25 de agosto y el folio es CR-guion20418. El monto fue 35 mil pesos. Ah si, eso, el monto fue de 35 mil pesos sobre la nómina plus. Ajá, si claro, es 66412075, si, asi esta bien."
call_be72006df132,human,0,val,"Buen día, gracias por el buen día. Metí una solicitud de metí la solicitud de crédito personal y quiero saber si ya me la probaron. 66412705. No, incorrecto. 6412075. La solicité el 25 de agosto. 41275."
call_bf0384ed27ed,human,0,val,"Sí, buenas tardes Marina. Fíjate que soy al mando para saber cuánto debo y cuándo tengo que hacer mi pago. Sí, claro, es Javier Apeña Aldrete. Sí, claro, es 9057Gion3812. No, está incorrecto. Sí, claro. Es 9 0 5 7. Guion 3 8 1 2. Pues únicamente quiero saber como el total de lo que debo o más bien el monto apagar y cuándo y cuándo es mi último día de pago. Mi tarjeta. Nomina plus. Si claro es 9 0 5 7 guión 3 8 1 2. Si es correcto."
call_bf4ed1a05c84,human,0,train,"Sí, buenas noches. Mirá, Ernesto Villalobos Frito. Perdí una tarjeta nueva hace dos semanas y no ha llegado. Quiero saber qué pasó. Es 11.98.6630. No, es 11.98.6630. La pérdida domicilio. Es sobre mi tarjeta nueva selección a tarjeta. es 11.98. 66.30. Sí. Nada más."
call_c04725672945,synthetic,1,val,"Buenas tardes, señorita Marina. Mire, le llamo porque estaba revisando mis estados de cuenta y me llevé una sorpresa muy desagradable. Resulta que tengo un cargo en mi tarjeta que yo no hice, es de una tienda que ni conozco y quería ver si me podían ayudar a hacer una aclaración o a revisar qué pasó con eso. Sí, claro que sí, señorita. Mi nombre es Mariana Solis Robledo y mi número de referencia de cliente es el 8883-1147. No, disculpe, señorita. El final es 4, 7. Es decir, 8, 8, 2, 3, 1, 1, 4, 7. Con 4. Sí, mire, el cargo es por 1,850 pesos y dice que se hizo el 28 de agosto. Lo raro es que aparece el nombre de una tienda que yo no conozco para nada. Y yo siempre tengo mucho cuidado con mis cosas. No ando prestando mi tarjeta. La tarjeta con la que pasó esto termina en 5, 5, 1, 0. Mire, en el papelito donde anoté todo, claramente 28 de agosto, señorita. Y sobre lo que me pregunta de las cuentas, la verdad no estoy muy segura de esos nombres, pero es mi tarjeta de crédito de toda la vida, la que le digo que termina en 510. Sí, está muy bien señorita, me avisa cuando lo... Sí, dígame qué es lo que necesito, sí, mi número de referencia. No, muchas gracias, eso sería todo de mi parte. Que tenga una buena tarde. Hasta luego."
call_c1cbe639d50f,synthetic,1,train,"Oye, lo que pasa es que me están cobrando un seguro que yo ni al caso. No me acuerdo de haber contratado nada y quiero cancelarlo. Sí, soy Héctor Navarro Sasedo y la referencia es 2284-5506. No, termina en 06. O sea, 2284-5506. Ajá. Sí, ese mero. Sí, dime. No, nada más. Muchas gracias."
call_c1d95df7a179,synthetic,1,train,"Hola Marina, gracias. Llamo porque cambié el número de celular y quiero actualizarlo para que me sigan llegando los mensajes del banco. Sí, claro, Lucía Cerrer Montaño. Este 712 guión 04-59. Sí, así es. Desde hace como una semana más. Sí, dime. Sí. Este 712 guión 04-59. Sí, correcto."
call_c21f9cf2390e,synthetic,1,val,"Miren, lo que pasa es que mi pago vence hoy y no me va a alcanzar el dinero. Quería saber si puedo pagar unos días después sin que me cobre en comisión o algo demás. Es Rodrigo Anaya Castellanos, mi número de referencia es 33 06 92 81. Al final es 81 33 06 92 81. Sí, es correcto, 20 hoy 10 de septiembre. La verdad estoy confundido, pero es por el pago de 4.200 pesos que le confirmo. Muy bien, ¿qué procede? Sí, de nada, se va a poder pagar el 20, pero me van a cobrar de más por pagar el 20 de septiembre o me da algún folio."
call_c337629bcbbb,human,0,train,"Hola, es que pedí una tarjeta no horas y dos semanas y no ha llegado a mí. Sí, claro, mi nombre es Ernesto Villalobos Crépoz. Mi número de referencia es 1198, y hoy, 636. No, sí. ¿Y a qué? Sí, a pedir el 19 de agosto. Me mandaron a Lleras Treo, pero aún no me han contalfado sobre el crédito verde. Sí, es correcto."
call_c3417b995627,synthetic,1,train,"Hola, pedí una tarjeta nueva hace dos semanas y no ha llegado. Quiero saber qué pasó. Ernesto Villalobos Prieto. Sí, claro, es 119-866-30. Sí, aquí estoy. ¿Qué más necesita? La pedí el 19 de agosto y me dijeron que la iban a mandar a mi casa. La dirección es Calle Naranjos 214, Colonia del Valle. No me dieron guía el 19 de agosto de este año. Es sobre la nómina plus. Sí, claro, es 119-866-30. Si, es 1 9 8 6 6 3 0, 8 6 6 3 0, así es."
call_c3a3ab5fa472,synthetic,1,train,"Hola, si mira tengo un tema medio raro a ver si me puedes ayudar. Desde hace como tres meses me están cobrando un seguro que la neta no recuerdo haber contratado, es un cargo como de 189 pesos al mes, empezó en junio y quiero cancelarlo porque ni sé de qué eso, porque aparece ahí. Si claro aquí lo tengo, es 2284, es 5506, no no es 2284, 5506, o sea termina en 06, no en 7. Sí, claro, el primer cargo lo vi justo en junio y desde ahí ha estado apareciendo cada mes. La verdad no recuerdo haber pedido ningún seguro ni me avisaron nada por teléfono ni por correo, solo empezó a llegar ese cobro de 189 pesos. No vi nada raro más que eso, no más me saca de onda porque no sé ni qué seguro es. Sí dice algo como seguro protección y luego un número larguísimo pero no viene nombre de asegurador, ni nada solo eso. Es sobre la cuenta nómina plus, ahí es donde me están haciendo el cargo cada mes. Muy bien, ¿adictar mi nombre? Héctor Navarro Salcedo, mi teléfono si es 80, te escucho, si es 22845506, así es correcto, ese es mi número de referencia, no con eso está perfecto. Muchas gracias que tengas buen día."
